episode_id,agent_type,total_reward,steps,success,efficiency
8dee24f3-9311-4f3d-bbc5-6f6707ce6c56,rule,1.019491284877866,2,True,0.5
f7a12672-8f19-4340-93af-5fbc181bfed5,rule,2.3779302018588213,3,True,0.6666666666666666
f419b187-6a01-4ad3-94d6-f352e602f365,rule,1.0518798794546118,2,True,0.0
21311f36-1118-457d-9e4b-13ca90115913,rule,1.019491284877866,2,True,0.5
262e5cf6-a31e-4064-874c-9626f1165f89,rule,1.019491284877866,2,True,0.5
8e27ca49-0024-43a8-b07c-4977e9b946f6,rule,1.0518798794546118,2,True,0.0
bd9dd21f-de98-4644-a558-2859b3e76b3e,rule,1.0518798794546118,2,True,0.0
f9961930-0951-47fd-8e67-e04619c463a0,rule,2.3779302018588213,3,True,0.6666666666666666
37a560e5-def9-42c6-807f-063ce465c2fc,rule,1.0518798794546118,2,True,0.0
32e63837-2234-4702-93fa-2a4e8f91fc12,rule,1.019491284877866,2,True,0.5
f789c528-ef98-46a4-b76c-e3cc97d90836,rule,2.3779302018588213,3,True,0.6666666666666666
f18e16d4-eeaf-4082-9e0c-844a6f5dc00e,rule,2.3779302018588213,3,True,0.6666666666666666
b5f2dcbf-2619-4e08-9e8f-b59ec23bbb19,rule,1.0518798794546118,2,True,0.0
860ab9e4-07c8-406e-84e6-51c3cd12f615,rule,2.3779302018588213,3,True,0.6666666666666666
2fb56203-a0ef-4d4d-9896-b9354aad86da,rule,2.3779302018588213,3,True,0.6666666666666666
922bc47e-4700-4b9e-8a05-97823a5295d6,rule,1.019491284877866,2,True,0.5
673355ae-6272-48d3-85f0-7f84ae46299b,rule,1.0518798794546118,2,True,0.0
d2081f60-5dfc-450d-a496-f4a7999567e6,rule,2.053095196457633,3,True,0.6666666666666666
d7f85b5e-bd9a-4217-8f3c-3201d3c95889,rule,1.0518798794546118,2,True,0.0
9da3d56c-dd63-4263-9a4d-d46f4ac0fd65,rule,2.3779302018588213,3,True,0.6666666666666666
bad0199e-0c69-491c-a8c2-8b19136ef5e1,rule,1.0518798794546118,2,True,0.0
99899351-6d09-4d86-8af6-f9f7843d1839,rule,2.3779302018588213,3,True,0.6666666666666666
3ecade48-9d78-4c18-8d9e-09cb6813e140,rule,2.053095196457633,3,True,0.6666666666666666
df0f3897-7bad-4ef5-af92-9ba082b4fb0d,rule,1.0518798794546118,2,True,0.0
9192e1f1-b8d2-49be-acbe-3666ed769a4b,rule,1.019491284877866,2,True,0.5
fd3f90d8-7931-447d-9e45-3c4e81f8b1d4,rule,2.3779302018588213,3,True,0.6666666666666666
ebc6871f-0dfd-484a-b917-ecf5c39991a3,rule,1.0518798794546118,2,True,0.0
b450f56a-5dcd-4392-b914-73eab261bdae,rule,1.019491284877866,2,True,0.5
1de121b7-652d-4c17-9325-93929444cf66,rule,1.0518798794546118,2,True,0.0
903e8166-9ac6-4c09-adbf-323f6d781050,rule,2.053095196457633,3,True,0.6666666666666666
3e87a627-dac8-4b97-a15d-e07290ffda7b,rule,2.3779302018588213,3,True,0.6666666666666666
0f9f79a9-a57b-49d2-b93c-1d969242dbf2,rule,2.3779302018588213,3,True,0.6666666666666666
311766e8-6d95-417c-95d4-a27725f19798,rule,2.3779302018588213,3,True,0.6666666666666666
c9baa45d-c0fd-4780-b5dc-44668ff81a5a,rule,1.0518798794546118,2,True,0.0
e0826b47-e8fe-4f2f-b9df-f9533b972bd8,rule,2.3779302018588213,3,True,0.6666666666666666
016d60e2-f3ae-4f07-80a3-80a7e3bdb50c,rule,1.019491284877866,2,True,0.5
ca248a52-60b4-4112-9385-0441a5322cc4,rule,1.0518798794546118,2,True,0.0
09782046-ab73-4cf5-a9ae-5e7eab0a661c,rule,2.3779302018588213,3,True,0.6666666666666666
e2ca0162-bd33-4869-b434-daef6b117272,rule,2.3779302018588213,3,True,0.6666666666666666
3277da29-ae99-4bcc-8988-8d6448dab0ca,rule,2.3779302018588213,3,True,0.6666666666666666
81db7b24-e776-4253-b0c0-160863ad783e,rule,2.3779302018588213,3,True,0.6666666666666666
e5fb6a34-74ba-48f2-9d11-e63b2a2c4aa3,rule,2.053095196457633,3,True,0.6666666666666666
b0b80e57-9379-466e-ab29-128d029e8668,rule,2.3779302018588213,3,True,0.6666666666666666
d62665e3-7c7a-42c9-96b3-b03e5aa42e8b,rule,2.3779302018588213,3,True,0.6666666666666666
