episode_id,agent_type,total_reward,steps,success,efficiency
6428bf76-3e80-433e-858f-cf04cfa657f7,random,0.9664776070504024,2,True,0.0
418295df-b127-44a9-99cf-8b5fa229295e,random,3.4153868928210187,8,True,0.25
fc95df6a-c260-4114-9a20-61971454f4c8,random,0.320821300824607,1,True,0.0
e1950c76-1613-4e58-b05c-b72697d41c54,random,0.320821300824607,1,True,0.0
3cdafb9e-7151-4721-a49c-28bd0c18bc2f,random,4.8725020768217195,10,True,0.1
4f3f5c5b-a33b-47f5-b35c-2e960a92452e,random,5.065584516023927,10,True,0.1
cd906fdb-c358-4e97-b424-22254cdd4175,random,1.019491284877866,2,True,0.5
2ebc4301-2e69-4701-ae2b-170287a2af74,random,5.016103055623039,10,True,0.2
391b48c1-85da-4b5f-b60a-31a34571ed0e,random,1.8276233605321357,3,True,0.6666666666666666
e22999ad-e828-4615-9eb4-0a34be3e9c10,random,5.7346647164978135,10,True,0.2
4ab92994-7fdd-45a9-a150-4e63fe9c2198,random,5.231217510034385,10,True,0.2
cd0f5465-7e77-4a82-a77e-d4f0f25dd5af,random,5.315766580631496,10,True,0.1
7b2280ce-908a-4eb9-af30-9d4e6d312239,random,3.3664077234478973,5,True,0.2
f2c87455-d7ad-4083-92da-6c066afe0437,random,1.0618270719495118,3,True,0.0
1f15731e-620c-4ff8-aa3b-246d2c9bc199,random,0.9241418199787566,1,True,1.0
a278b9d5-29dd-4b74-8259-5a1a5e7b377d,random,3.451809995852106,5,True,0.2
7e8b0ba4-e792-48bf-90e4-239ec0a5a678,random,0.6388709045490253,3,True,0.0
a284716f-8f7c-4c1d-b2d8-6275de5b68bb,random,1.1148407497769754,3,True,0.3333333333333333
564a3a7f-60a5-40a8-b534-cdab89ce2023,random,3.8743579738251763,6,True,0.3333333333333333
a51532a8-6c5a-4e49-a871-ed174b26722b,random,2.9992369309750626,4,True,0.5
d308fe34-3930-435f-9002-9d6156ba8781,random,7.020293666789425,10,True,0.4
60b395af-7ad6-4f67-bb34-9f40272e2796,random,3.5427375667472183,8,True,0.25
b09157d9-a41e-45ef-a9a4-15e487a82f05,random,4.746664507823134,8,True,0.25
6f3ddcdc-8dd4-4c64-b53b-500ed84ea959,random,5.566982926164316,9,True,0.2222222222222222
e26ca374-e4f7-4af5-8f63-eb6cef732542,random,1.0618270719495118,3,True,0.0
fddc484f-eb8f-4050-a3fb-bfe6b13b8d2d,random,6.17774887788957,10,True,0.2
22e8fe30-23d0-4709-b05c-141f41133e86,random,1.6642513821357174,8,True,0.125
df40cc41-14a8-4ab9-8318-66eaceec655b,random,4.530036948484174,10,True,0.1
94013c74-072c-410d-a415-735c02473242,random,0.9241418199787566,1,True,1.0
0b842e3a-68f2-4694-8702-f7cf154afd06,random,3.013997036714622,5,True,0.0
2aa3bd8d-8f2a-475a-ade5-fcfbe2c8a577,random,4.962266072849759,10,True,0.1
e45b9d65-b388-4609-a925-701d78ddbec5,random,4.614640844172931,10,True,0.1
80f51238-c3bf-4587-afb6-19c7da9759b1,random,3.39385523976822,5,True,0.6
3e0bd0bb-3aa8-4f3f-a499-3fcde41ad1e0,random,0.9241418199787566,1,True,1.0
8fcc742e-d4ea-47ba-881e-ad28240b69bb,random,2.534898575408122,4,True,0.5
17fb04ca-6325-4afa-90c4-a645bc6e0e88,random,3.576594207471839,10,True,0.1
b6dc2797-31e8-4d04-ac8d-bc802967b0ee,random,0.9664776070504024,2,True,0.0
054b0280-fa3b-40a5-a1a0-c2cc1fadd6ad,random,2.3779302018588213,3,True,0.6666666666666666
7d106c31-0c5b-4c72-804a-d27202cee916,random,5.683403189361774,10,True,0.2
26f2110c-54d9-4617-8f3e-9a4b696e7139,random,5.835641784413904,10,True,0.3
b2cb1ff7-c0ef-45d1-b971-8b09d64764fa,random,1.569798126204552,2,True,0.5
